,text,lang,is_valid
9951, adchi oda vidu ellarayum orama nadandhu varareda enga thala veerama  all thala bloods hit like her,3,0
5826,the island now serves as a tourist location and memorial,1,0
5948,naam pata hone se tum kya kar loge,2,0
20467,ajith thaathaa un movie nalla illa very very kevalam,3,0
8925, indha padathukku mak ah  sokka yoscheenga director sir. nalla vela.,3,0
5654,trailer bore aayi .. eni movie kandu nokkam,4,0
19365, pink movie in hindi .final dialouge superrrr.,3,0
14986, peter heina kond vannu mohanlal cheythathu pole cheyyan nilkkanda mammokka. fight ath muruganu paranjittullatha.,4,0
6336,bhaee india ka hee hu,2,0
8638, bgm gvp back   sema,3,0
3043, mas masss but foringn la la shooting edukringa aana angayu duke bike use panraga  vera bike use panirukalame...🤔🤔,3,0
5658,this paved the way for german unification in the 1860s,1,0
11201,city of groves public library city of groves,1,0
20054,age kya h tumhaaree,2,0
21125, perfect sampavam deepavali kku kaathuttu irukku,3,0
15400, rajni sir vanakkam pleas release hindi trailer i'm big fan of rajni thalaiwa sir,3,0
71," l like rajini on screen vera leve,l petta pataya kelapum pongal ku nee tan king..... old rajini is back...",3,0
18427,kitane inch hai,2,0
17355,his petition was rejected by the virginia supreme court in 1993 ,1,0
6834, ravile thane views likes ethra ayyi enn nokan vanavar adi like evide,4,0
9863,she was one of the brightest figures in russias underground punk rock scene,1,0
16359, thala thala thala thala thala mass mass mass mass mass,3,0
4339,michael slater top scored with 44 run cricket,1,0
5780,paise baras nahin rahe hain,2,0
2290, kaapan trending no 1 any surya anna fans like here,3,0
9923,jo mujhe patana hona chaahie,2,0
3281,kono tax thori lag raha hai,2,0
2325,they also will accept fruit mashes fruit and powdered gecko diet mixed with water,1,0
6171,"wow vikram spoke malay word “you kena tunggu lebih lama lagi,until tahu saya”. wowww",3,0
3824,jo tum profile kholee usamen ladakee ka photo tha ki kisee aur ka,2,0
11828,warfare myths and realities hans van wees p136,1,0
17905,that i want and leaved you at that time,2,0
19889, all kerala lalettan fans  like adikkkee nammude power kanilkkee,4,0
3396,to hamane bhee bahatee ganga m haath dho lie,2,0
13013,paste to,1,0
16390, lusifer anthem  onne pettene varanam ennullavar ivide oru like addiche,4,0
21147, ithu polikkum surajin kodukk oru like.,4,0
11584,koee ka number h ye toh,2,0
4055,anirudh fans hit like here,3,0
4198,usako chhoda to achchha laga,2,0
22303,kine banaaya hai ye,2,0
15497,മമ്മൂക്ക birthday  ethrem neram nokki ninnu.,4,0
8286,pan salu traffic thee hairaan thai javay che,2,0
7845, pritivraj army kannan vannnavar adi like,4,0
18839, last line's for some bad fans...,3,0
9495, pwoliiiiii mammookka oru rekshem illa.. best wishes,4,0
8775,where are you from rupali,2,0
10396,tahajeeb se baat kar rahe hai,2,0
6423,kuchh hee naee karata,2,0
469,chatham is home to chatham high school and hargrave military academy,1,0
13693, sirappana tharanamaana sambavatha idhukkapparam thaaa paakka pora,3,0
15325,hence the duke of devonshires son is called marquess of hartington,1,0
22126, terikudhu trailerdhanush evlo variations looks...super ya..,3,0
10414,aapakee facebook pe identity hai,2,0
9996,dioceses vary considerably in geographical and population,1,0
5924,dislike adichavanmar enth kandittanavo......ee trailer thanne aano aavo kandath....,4,0
21365, ena da evan epdi comde panran?,3,0
8362, intha padathula ms.dhoni ya pathavanlam like pannuga,3,0
15624, malayala cinemaye indian film industry il uyarthiya mass thriller 'lucifer',4,0
14122, ikka fans ivide onnu ujala mukkiyek,4,0
14534, neee thepavaliki thalapathy kuda vara namakida un  mass edipadathu mapulla,3,0
17423,vo pata chal jaega,2,0
2357,proceedings conference on computer supported cooperative work,1,0
19924, lalettan masss lalettan ki jaiii,4,0
17509,the iaea budget is two part,1,0
8337,aur usake baad kaun sa kuchh alag hoga,2,0
17838,ithokke comedy pole und ...aa  bahubaliyude manam kalayo ?,4,0
4362, ithu  verum unda alla machinegun  nirachum undayulla machinegun,4,0
20461, 2:05 dileep de aniyan paranjathu... chettan purathiragittu njangal pani thudangum,4,0
6482,in june the corner stone laying ceremonies were conducted,1,0
15364,phar badanaam hotee na hamaare lie,2,0
7481,leave mat karana mushkil se ek ladakee milee hai,2,0
15197, kidu energetic trailer     dislike adikkanum venam oru manakkatti,4,0
4741,yuvan & sk fans hit like,3,0
3469,trailer kollam but oru tamil movie remake anu edh 80% proof,4,0
22536, etra varsham kayinnalum mammoka ath or haram aaan,4,0
24, adichu underwear ohda oda vida poraaru pongal annaiku.. unmaya solran ajith fans neenga paavamda,3,0
1347,hame hee connect kar start,2,0
22618,for more details see the article p=np problem,1,0
380,picture to apanee bhej sakatee ho,2,0
8635,he later joined olympique lyonnais,1,0
8378,gale mein lauda atak gaya hai kya,2,0
4687,aap mere friend nahin ho,2,0
22567, marana mass song expect panni disappointed aanavanka like pannunka ..,3,0
14220,mujhe laga har baree koee new aata hoga,2,0
14487,ab bol kaun hai legend,2,0
532, enntta surajetta super oru rakshaum ella,4,0
4493, saaho oda remix ah shakthi man ah,3,0
1548, yaru 10 times mela pathathu like podunga,3,0
3385, you tube hang ayo views kanikkunnillallo,4,0
12125,main bhee tumhaare lie bhee bol rai,2,0
580,in 2004 oxoid was acquired by fisher scientific,1,0
4947,the five mile long brentwood bypass was opened in november 1965 ,1,0
12525, ithinekalum valya pulli ini indavumo nammude lalettan allathe. ....!,4,0
13087,to sweet see daayan tum kya khaogee phir,2,0
1265, onnekil adutha pulimurugan alel adutha odiyan,4,0
21028,words in smikhut are often combined with hyphens,1,0
15965,abhee se itane possesive,2,0
22336, va thalaiva ?  a style you are a massive style king  love you,3,0
9585, sollamma solluven kollama kolluven oorukullen yenpearu kanthaswamy🤘🤘🤘🤘🤘🤘,3,0
710, prithviraj undonnu nokkaan veendum vanna njn..,4,0
5873,tumhaara surnamai kya ge,2,0
1097,itha pattacharayam pidikan varunnu.. avan madhura raja.. pazheya gund kadha thanne scene mariyapol inganoke ayi,4,0
11333,what is your instagram identity document,2,0
9878,mujhe to pahale hee lag raha tha ludhak jaoonga,2,0
17172, enakke trailer ishtappettilla   enikke toonnunnath ee padam pottum ennaan           only personal opinion,4,0
16771,saayad yahaan real g h hee nahin,2,0
21128,lucifer thannee sheenam maarillaa aduthu kootheraaaaa thaaa,4,0
2194,"kola mass0:56,   1:31,    1:41. vijay sethupathi",3,0
15476, mass ennu paranja otta vakkeyollu ath mammookka!!!,4,0
13324, late ayappo excitment koodyavar like adi,4,0
14368,ith oru hit aavum ennullavar like,4,0
9390, madhura raja ....pokkiri raja....rajadhi raja...bellaadi raja raja always mammookka da,4,0
2716, intha mari pongalku la apdi tha nadakum...... “apdila nadakathu - nadaka kudathu” love you thala,3,0
1057, august vettai coming soon. thalaiyoda athirady appatheriyum. apparam copy ya remake ethu jeikum pakalam,3,0
2927,and then make you lie straight,2,0
11694, vera level thalaivaa mass but naa vijay fan,3,0
1869,why kaha hai miss gumanaam,2,0
7647,kitana door hai abhee,2,0
12223, acting ഒരു രക്ഷയും illa.... baki illathoke pinne,4,0
15198,chutiya app h bhaee,2,0
4067, madhura raja....kandadhil vechu adipoli thagarppan movie...mammukka,4,0
22606, sathiyama kadha purila ana paaka nala iruku,3,0
3200,amio tomake miss korchi,2,0
3807,the canvases were returned to wacker,1,0
20179, vijay sethupathi anna oru katathula tharamana padangal kuduthingaa ippo mass films kudukarangra perula mokka padamaa kudukiringaaa,3,0
21507,gand mari ke bhadwe,2,0
10759,note however that the list only features entries from north america hawaii and europe,1,0
7634,the textual dynamics of messianic self identity,1,0
20462,ek bhains paal lo,2,0
2571,aap facebook mein ho kya,2,0
9061, to be very frank,4,0
8704, mammokkaye snehikunnavar ivide like addi,4,0
7948, ee item vech nammal nammade pracharanam thakarkkum...aa item sunny alle,4,0
1903, face kanikkathe mass kanikkanamengil ikkakke sadhikku,4,0
5764,as of december 2007 the legislature had the following composition,1,0
19248, last drum set kond kidu akki,4,0
17711,he graduated from san francisco law school in 1927 ,1,0
20004, karthi anna ke ivlo mass angle na...thalapathy ku,3,0
10183, buildup mathrum avaruthu ... padam super aya mathiyayirunnu..bros,4,0
2552,a new format was used,1,0
14061, 1:44 mammookkkkaaa mammookkkaa unni mugundhan  okkee  endhuuu,4,0
3101, trailer atra pora . movie nannayirikumenu pratheekshikunu,4,0
10124,okay aajaunga dont worry,2,0
2710, chinna kolandha paakra padam naa 3d la vitruklam  neraya collection aavathu varum,3,0
17130,oh baaboo to mainne pyaar se kaha tha,2,0
22499, brammaaandatha paarthu brammippaaaagardhu yenbadhu yidhuthaaanoa........woooooooowwwwwww many times watched but still want  to watch....hats off to d team 2.0,3,0
13937, low budget endhiran be like,3,0
17396,of gold scale,1,0
19048,padam kand shesham trailer kanan vanavar undegil like adi,4,0
9579,aur time bhee nahin de raha,2,0
20257, like ipozhe idaruthu trailer vanna shesham idam ee perunnalu mani sir kondpokim,4,0
20851, pearu nooki aaneallom ippol commentum idunna ...ella idathu matham aakiyo?,4,0
17911,the government came to equate anarchism with terrorism and responded in kind,1,0
8104, a magnum opus short film   fi short film making in zero budget,3,0
9054,main bhee architecture karana chaahata tha par ek mistake kee vajah se nahin karana paaya,2,0
22051, petta  thara local & vera level   anirudh bgm maranamass,3,0
14681, petta and viswasam rendu movieum success aaga vaalthukal,3,0
1849, fdfs book cheyyum ennu urappullavar ivde likikkoo,4,0
2559, yedaa mamooty poora,4,0
19205, kola gaandla irukka mavane kollama vidamaatten.. thalaivar swag..,3,0
8188," vj fans padam odana poiruma......,? thala fans....apidi lam nadakathu nadakavm koodathu",3,0
17693,ente ponnoooo oru rakshem illaaaa... ikkaaaaa pwolichuuuuu,4,0
5804,there is a masonic hall in chunky,1,0
14328,munh mein laddoo bhee phoote,2,0
19835,mast song h,2,0
13886, ikka polikumen urappullavar like and comment please,4,0
20189, 786 k likes mashaallah തല thala മാസ്സ്,3,0
20613,hindhukalk avan hanuman muslimnu suleeman kristhinsnu   sudappi,4,0
15239, comments full like thendikal aanello. 🤮,4,0
11394,mere ko laga tha,2,0
2562, best actor film ഒരു കഥ പോലെ,4,0
15366,daro mat achhi hu,2,0
13967,the main population of the county lives along the base of these mountains,1,0
11763, venanki 6:00 manik release cheyam ketto!,4,0
16372,glendora is a municipality in los angeles county california california united states  east of downtown los angeles,1,0
15974, trailer valare ishtai,4,0
7823, dialogue pora msmmookka paranjaal onnoode ushaaraayene,4,0
4091, movie booking pananu think panavaga like panuga,3,0
17818, ghibran way to go man,3,0
21197, padam 100 cr kayariyathinu shesham kanunnavarundo,4,0
12352,the sea has a complex and diverse undersea relief,1,0
10978,kya milata hai bhaee ladakee ban k baat karane m,2,0
9507,baad mein baat karatee,2,0
20790, yethaiyum copy pannala but romba mepokka erukku,3,0
20344,ithu mass alla marana mass adipoli kumba konam....odiko heaters thirinjum marinjum odikkoooo,4,0
17402,facebook p add karana chaahogee,2,0
13647, who the mother fuckers dislike this video,3,0
18345,sab ladake he bhaee,2,0
5584, thambi viswasam varuthu wait pannu overa adatha,3,0
17537,tu bhee apanee maan pa gaya hai kya,2,0
22707, malaysia fans hits like for #thalaivaa : ),3,0
9664, veruthayayi kashu poyi pratheeshyode arum pokaruthe,4,0
1439, vere level { ultimate star  },3,0
17674,xiii and 87 the seven degrees of love at cap,1,0
2338, voice seekrama varuthu aprama thaan lips movement varuthu,3,0
17005, nanjankotta ennu ee film nu per idaamayirunnu,4,0
14418,mere saath to kaee baar aise log baat kiye jin hone apane secrets share kiye,2,0
14052, ithaan ikkane megaaastar aakith ikka uyirrrr,4,0
6209,introduction to clinical medicine i,1,0
14646, viswasam than mass pongada dei,3,0
13340,stop karoonga aur kya,2,0
6276, a10 nte oru marana mass guest role aarokke kandu,4,0
20058, ore daivam... pakshe marannamila.....lalettan... eshtam...... stephen,4,0
21819,it is just east of highway 410 ontario,1,0
13490, raja raja raja madhura veera raja,4,0
17488, njan laletten fananu ...  pakshe trailer kandu romam enittu nikkinnu,4,0
21927, petrol vila karanam raja cycilil. polichu!!!!!,4,0
16763,kambal laana bhool gaya,2,0
9833,ya koee aur hai,2,0
2384,intha diwali namma....panam ellam  padathukaa(bigil & kaithi ) kaali aedum pola...,3,0
2408, vera vera vera level!!!!!!  umma!!!,3,0
19849,oru adipoli comedy + thriller aavumenne preteekshikunnu,4,0
7111,2.0 lam papa vilayattu ithu super one rajnified🤩,3,0
3597, njan kandthan padm but onum koodi kanan thonun.. ellrkm koodi onum koodi fans show vach poyalocalicut illor evde,4,0
6717,the many lives of emir kusturica,1,0
3730,heaven gave a command to conquer miao,1,0
19994,tum kya karatee ho,2,0
4807,however relations between dave and max were also deteriorating,1,0
9225,these are called transmembrane atpases,1,0
14808,apana sunao aap,2,0
16127,kahaan gaayab ho gae,2,0
21555,map of gettysburg and vicinity,1,0
8287,mammokka fan ayathil njan abhimanam kollunnu polichadukki trailor eni theataril kanam,4,0
9848,isaka kuchh nai ho sakata,2,0
8639,and what do uhh do,2,0
10977,ethil vann dislike adikkunna makalkku epo thane kuru potti thudangiyalo,4,0
5945,top 10 video game vixens,1,0
7930, lalettan ithu thakarkum.... prithviraj great job.....,4,0
12202,have nasa,1,0
13938,so where are you from,2,0
3480, indha teaser ku dislike pana avaga amma silku da,3,0
15681,toilet ja rahee hu,2,0
3409,carthi annaaaaaaa trailer semma maaasssss semmaaaaa bro,3,0
9505,too kda kudi aa,2,0
14424,kollam... avasaanam odiyan manikyane pole avadhirunna mathi.. 🤪,4,0
21549,uh tell the time,2,0
12662, mammookka fans like adi. love u ikka,4,0
801,ith nammude chekkan polikkum          #kalki #tovino,4,0
8687, tears thalaivaaaa. un kavalan en adhil enaku enrume perumai. petaaa thalaivar paraak,3,0
2375,each of the five elements are subdivided into three belts,1,0
17701,ladakee nahin milatee saala idar,2,0
10160,"oru manushana azhichudalam, ana avan sinthanai, sithantham azhikka mudiyathu , dr.ambethkar  than intha dialogue porunthum, jai bhim",3,0
4899,tum batao baad mein,2,0
3075,main article missing women of asia,1,0
21085, malayala sinimayile ore oru rajav ikka muthan,4,0
7872,how are you dear,2,0
7882, indias pride ... shankar sir & team...,3,0
13715,jyaada gussa aata gayee hamako,2,0
1807,achchha dude just be real ok i just really want to talk to same real people around india,2,0
3049,itchy poloru trailer ithuvare kandittillaa ini kanumonnu ariyillaa kinnnaammkaachiii polichuuuu,4,0
6828,abe kuchh to bolo,2,0
6433,no yahaan sahee hai dude,2,0
1466,hainina is an extinct mammal genus from the upper cretaceous to the paleocene of europe,1,0
7268, oruthar mela nega viswasam katurathu naala yen inorutha mela verupu katurega,3,0
16054,numma or nummade or nammande palakkad le katha aanu,4,0
894,this arrangement persisted until 1998,1,0
