,text,lang
2749,by 1947 it had nearly two hundred thousand members,1
10576, tirunelveli slang..kekrapa evlo alaga  iruku,3
22237, mammokka kidukkum .. katta waiting,4
1585,using commitments a similar procedure is,1
14563,subah ke chaar baje,2
14129,in 1742 he entered the russian ministry of foreign affairs,1
16576,the concept of transfinite numbers however was first considered by indian jaina mathematicians as far back as 400 bc,1
8891,green olives are usually firmer than black olives,1
18072,police kudumbam govt paathukum un pillaya yaar paapa? #massdialogue,3
21121, mammokka kalakki mone ine kanan kidakunnath kandu ariyanam mone,4
6903,tight bahut tight,2
17096,single vaaliyaan hritik roshan chaahate hain,2
10204,first uh tell,2
12479,what s your age,2
7786, mammookkaye jeevane thullyam snehikkunnavar like adich power kaanikk,4
8144, mammuka happy birthday stay blessed live long padam pollikum nammal kallakum🤩,4
8406, enda 61000 per aduthavanuku viswawatha katta pakuranga,3
20407, dis like adikkunnavanmark ethire like adikkan button,4
16565,paper and then +cddvd in the 90s,1
7221,puoi dirmi il tuo nome su facebook,2
9737,are har goal pe goal keeper rahata hai lekin phirabhee messi goal marata hai na kyon tension lete ho try karate raho,2
9587,yuvan da..... he is back da..... da.....,3
11566,the queen is captured and the citys buildings sculptures and sacred writings are all destroyed,1
20090, nxt farmers script blue sattai maran,3
10248,arenkilum oru like tharumo. punyam kitum,4
4467,which your rohan,2
14613, ellam avan seyal padam maadhiriye irke   #vandumurugan,3
3370,bhaee chorri na milegee yahaan,2
6400, aduta 200 cr club movie for lalattan,4
4393, luciferine kaal madhurajaye ishtamullavar adiyada like..,4
6002,kya baat kara bhaee,2
5639, itu pwolikum..laletta..iru rakshayum illa trailel..pakka professionalism..ente oru prarthana..ippravisham manju chechide mass dialogue onnum ondkalle..kanji edukutee pole..,4
15861, onnum parayan illa polich adakki mammookka,4
20454,soon the bulgarian communist party became dominant in the organization,1
16776, happy new year lalettacinema kanduketto..love u,4
6186, oru best actor feel enikk maatramaano adiche,4
17614,one classroom was royale,1
19364, but still vfx not upto mark,3
2451, romagam mammooka nigale ennum young anna..,4
11163,they are now drawing driving,1
4394,rajni sir looking so handsome and young..,3
15225,fellow of the institution of mechanical engineers  fimeche,1
15203, marana masss da enga thalaivaaaa va va thalaivaaaa,3
6288, padam 300c nrathu unmaya yarachom sollunga,3
21627,his paintings were also shown at the first der blau reiter exhibition,1
2332, 48 hours la 2 million likes varuma varatha ? varum nu solravanga agree ??,3
12037,may be same as pink movie,3
13225,he is now married to brenda,1
5044, 2.0 full movie on zee tamil channel,3
17728,license kingdom,1
19545, rombha naalu ku apparam oru super aana ajith movie paakaporom  good trailer,3
18419, 1:58 thakarkkan povvuna recordukallkk oru vaada,4
2039, trailer cut ഒറ്റപേര് editor donmax വേറെ ലെവൽ,4
5460, yaru la rajini sir fans  enaku likee podughaa,3
10805, kayy adi makkale parayam verum akkagalakki mattiya manushan,4
4234, i set your screens on fire.... thalaivaaaaaaaaa....,3
19125, oru tamil movie touch pole. expect to be a good movie,4
9119, kola gand la erukan nanum thalaivar movikaga  ....neenga,3
16593,addai cinema orma vannath enik mathr am anno??,4
5998, tovino chetta pwoli love from kanniyakumari,4
3939, 2 countriesinte second partinu kaathu nikkunnavarundo,4
14976,on the whole burton had good reviews,1
14364, ethinu unlike adicha haters movie release akumbooo kandam vazi odan rediyayikkkooooooo....ettan fan....,4
21429,jisane accept karake block kiya,2
11900,to tumhaara khud ka kya h,2
6956,katta ikka fansinte fb page anu support,4
14251, last thalaiva tonum ikkante jumbum,4
10854, wow sema.....enna maa mass ah irukapula,3
1400,harris is a notorious recluse and rarely if ever conducts interviews,1
20719, god i want pongal asap!!... rajini sir !!! ... 🤤🤤🤤🤤🤩🤩🤩🤩🤩🤗🤩🤩,3
19595,dil ke aramaan aansuo mein bah gae,2
26,ein geschichtlicher bericht nebst einer einleitung und einem nachwort 1892,1
7614,but output gazab hai,2
3350, 4 bangalikal mannu valichu kadalilekk ittal theeravunnathe ullu ninte japan,4
21275, unda kaanan paisa illatha njan engane ini ithu kaanum oru pavam mammootty fan,4
11927,i dont have instagram,2
21874,for quick installation on the other computers assuming sufficiently similar hardware,1
7275,they get rid of craddocks body via a disposal chute,1
22594,n main aapaka majaak nahin uda raha,2
12011, aarokke yaan wait cheyyunnath.  ee link ella pagilum,4
14492, serial la nadika vendiyavan innum film la nadichikitu irukan,3
4276,waugh received legal advice to seek further clarification of the scope of the investigation,1
9422, class trailer,4
11003,pkay pakka na meree baby,2
16717, karthi anna ahka mattum trailer paatha,3
19523,the japanese edition of the cd includes the single hole in my heart all the way to china as the final track,1
13813, katta pretheekshaaa....... luv u alla ...,4
15152, nairmare vendannu paranja kallamark kanich koduk ...nairmarude karuth...lalettan and prithivi...tholpikkanam ee electinu....,4
18411,schwarzenegger is a dual austriaunited states citizen,1
17261, telugu lo kuda release cheyavachhuga machha,3
13261,the oklahoma supreme court has,1
4269,guitar  ozzy and sharron osbourne make big noise about exes,1
4705,other spoofs and humorous references include,1
2289,ladakee nahin milatee yahaan,2
12034,banda hai ya bandi,2
2324, pothirachi oru 4 kilo aanu 2 alla,4
4227,is woer hot yeesus keantwort,1
18853,but abhee not right time to do na,2
12436,office phir ghar aake padhaee dinner phir padhaee aur phir so jaatee doteen baje tak,2
13769,vijaysethupathi / kgf,3
7730,habbadi tamil cinema la ipovadhu oru super hero movie vandhrukeeeee,3
3812, oru 25-30 million views engillum ee trailerinu kittanam !,4
12957,it first came to prominence in belgium,1
10244, 7m subcribesundayittum 3.9m views 5m yethikku plz kandavar onnum kudi kaanuga,4
16494,mammukka oru rakshayilla     next 200 crores in mollywood cinema,4
6016, otha..... bigil  ..hoooo.....hoooo🤣🤣🤣🤣kaithi team sema,3
20887, thalaivaaaa kola veriyila irukkom ungala paakarathukku,3
17397,its not a bad thing of course it makes him do bad things,1
15621,ladakiyon ke paas time nahin hota,2
15585,thala da mass karnataka ajit fans kannadiga !,3
16649," excellent movie, ii saw yesterday, bijil waste",3
19421,yov vetri scene by scene sethukiruka vera level ya,3
4090,#illuminate  arkum athikam ariyatha oru paru padi ....devil mayi vakenundeal . i think pirthraj is illuminated,4
14072, maranam mass uh maranam petta athukku avar thaa poranthu varanum thalaivar,3
8489, feel good kand maduthavarkkaayitha ichayante  mass masala padam,4
864,the highest elevation is black hills at  in the south part of town,1
19788,chal pahale sikh ke aa bete abhee bacha hai too is khel mein,2
9097,abhee kar to rahe hai na,2
20254, aa teasernte athra pora villante name oru punch illa amar,4
10547,sahee mein too tho chaakee hee hai,2
18492,in more facts the,1
1915,the band subsequently signed with rca,1
1855,shaayad iseelie kar rahe,2
13675, mammootty fans polum like adichu pokum adaru trailer,4
2272, super hit aaavatte ....  frm a lalettan fan,4
1382,during their encounter lucs clothes are stolen,1
2223, film kandu..mikacha chithram..mohanlal manju warier magic..,4
17190,delhi mein kya karate,2
13501,kaunasee jagah se ho,2
6682,it is one of the centrale graduate schools,1
17363,ab pooree conversation dekhogee,2
22609,biography of luke jensen on newenglandustacom,1
6622, canadakk pokan irikunavar ivde like adik,4
21700,the stone was laid by lieut,1
2683,bigil super aa eruku na paathe kaithi ennu pakuno. bigil nama imagine panna vida different aaa eruku,3
4746, uffffff.. mammookkkaaaa.... love youuuu...  massssss... katta waitingggg,4
20736,want to meet new friends,2
19551, singam model oru kidilan action movie aakatte.....,4
16815,can i ask for your facebook profile,2
11053,innum neraiya neraiya neraiya.... semma,3
15392,to tum thoda maahaul banao na maee continue kar doonga,2
15508, i am thalapathy veriyan  karthi sir vera level,3
20142,more eggs are laid in spruce budworm years,1
5997,recently researchers have been looking into steroid free immunosuppression,1
6976,khada bhee hota hai tera,2
11921,and what is your name,2
14861, padam release cheyunne annu thanne kanumanne urapullavar like adike machanmaree,4
8628,ab aap gaayab ho gae,2
1744,"ommala bgm vera level, sema bgm sam vilaiyandurukan",3
1372,peechhe se aage se,2
15836,mujhe abhee baat hee nahin karanee,2
17072,dharatee vaalo se kaam,2
2202,and include they of,1
17246,trailer la rajini illainu feel panravanga like  pannunga,3
3, lalletan fans ellarum like adich power kanikke,4
12171,civil branch h meree,2
2852, yaarellam 200 thadavaiku mela paatheenga...  infinite counts...,3
14077, ennada trailer loose uh koodhi maari itukku,3
19015,freezernte  ullil trap avunnu climax raksha pedunnu atra thanne film,4
4804,meserve has diaz order air support for an assault on the depot,1
9558, keela avlo peru irunthum epdi da mela vantha...  vjs: atha keela irukavanta kelu da,3
15533,tumhaaree aankhen kharaab hai,2
6398, malayaala sinimayil mammuttikkaan etharathilulla kadhalaathram nannaayi cherunnath,4
18296, enada lawyer sanda podran🤣 tamil cinema tamil cinema thaanya.... nama aluga enaki dha thirundhu vangalo,3
15623, petta movie pakka yarellam wait panringa,3
1842, ee chanelil aano ithra valiya oru cinimayude trailer idunnath  nalla subscribers ulla chanellil ittal porarnno,4
841,jee kya mein jaoo,2
4826, thala and yuvan ..like ha therika vidungada pasangala...bgm vera level ..,3
17472,whats your name m,2
10517,suyama sindhikka therinjavandhaan  super hero,3
9284,tumhaara bhee mere ko pyaar karane ka iraada hai kya,2
1438,important kinnot were composed by eleazar kalir and rabbi judah ha levi,1
22409,m s hai na,2
6073,hm vo bhee hai,2
18842,mujhe b ab yahee lag raha,2
22156,the dying process often requires several dozen gallons of water,1
1558,batch files had the filename extension bat,1
7933,voh she h matalab,2
1860, film kandathin sheshavum trailer veendum veendum kanunnu ..hangover,4
1010, en thalaivana pola yarum illadaa en thala rasigarkal hit like,3
18855,they believe that willow branches help ward off the evil spirit that wanders on qingming,1
19124,manager magazin polish edition issue 122006 wydawnictwo infor manager warsaw 2006,1
14283,in 1946 kawananakoa married lila de clark whitaker,1
5889,his daughter sebastiana was born in 2007 ,1
4539,sunny chechiye kandavar like adi,4
17086,under windows the gui driven software  xarp v2 is available,1
9283,bhaee apan ke naseeb mein,2
21894,though the album was recorded it was not officially released,1
2968,to dinner phir kahaan,2
467,so rahe ho kyaa,2
14432,nairsab last ikka and piller kettipidikkunna scene orma vannu enik...,4
11384, vj sethupati anna smile vera level,3
3450, evideyo miss aaya pole pazhaya lalettane thirichu kittiya pole..thaadi vecha pinne..payyan pwoli alle....luv u. .lalettaa...,4
21924,hamaare me forty percent ladakiya thee,2
17466, supper marana mas i am waiting,3
14279,anusitharayude abinayam rassamilla kaanan yella fillmilum kanakkaan (my personal opinion),4
13993, engada nama superstar fans trailer aa 100million aa akugada please,3
17011, ikka oru rakshayum illa ajathi item,4
22063,they have continued to gain media coverage since,1
16032, we support kaidhi   bigileeyyy ooooh,3
6401, theri theri theri theri thalaivaaa . semma semma semma semma semma semma semma,3
2986, athu ___ makkladaa ee jathi iteamsoka dislike cheyyunaaa.... raju vs lalu...,4
2898,having jacks now,1
7376, thala tharu maru vera level mass,3
18915, marana wāitíñg  vetrimaran sir fanz hit likes here,3
21453,maulesh and you,2
22502, ithula dislike panna enna iruku ?,3
2497,aacha apanee to de hee sakatee hai,2
20003, l u c i f e r,4
19432,guru too phir se,2
592,kya haal chaal be,2
4702,ellum shamikkum sunny chechiye villichu veruthi apamanichu vittathu orikkalum shamikkilla film kandavark manasilavum mosham  dialogs,4
10588, enada panni madhri kootama ivalo peru irukkinga singam single a tha varum viswasam ajith a varum,3
11269,ab too kha chalee gaee,2
9984,ismene orbits near the outer edge of the asteroid belt,1
20679,aur kya toone lund lena hai,2
2293, stylish star   rajini sir,3
18920,ladaka hee hoon,2
19083,her family would bring ailing farm animals to her for healing,1
22097,long took a syncretistic new thought approach,1
7527, vera leval thala nee marana mass,3
12787,etching is also used in the manufacturing of printed circuit boards and semiconductor devices,1
21846,i play off sense against nonsense,1
9043, tovi mwthinte mass kannnan vannavar undo....,4
18605,to normal hue to insaan,2
16425,dont mind bas freely poochh lie,2
14016,the gunbarrel express is a detachable chairlift in thredbo,1
17148,parsnips can also be fried or can be eaten raw,1
12178, police ne kuttam parayuna,4
1793,social closed in mid 20th century,1
8282,kuchh to tu bhee la,2
13068,baat karo tab banegee,2
7802, thala vera level massss... 1m likes soon,3
12075,tumhaara naam to batao pahale original vaala,2
3446,do you have boy friend,2
1132, murali gopi script oru bhayam...🤔munp cheyta padanglellam....,4
8545,haan bol ke hope nahin denge,2
20847, kidu frames kidu bgm ellarum kidu look kidu making pinne kidilolkidilan lalettanum verentha vende heavy,4
21773, prathviraaj,4
4907, vaa thala vaa thala unakkaga thaan ulagamey waiting,3
16163, bro enna view apdiye irukku hang ahiducha,3
994,"vijay ,surya ,ajith fans savudaaaaaa dhanush maass",3
18914,he painted her in many guises,1
724,in metaphysics avicenna ibn sina defined truth as,1
6353,koee problem nahin hai,2
16046,tujhe v koee ladakee ladakee ban ke baat kare,2
