,text,lang,is_valid
19035, sound athu screenil kanam  lalettan polikkum,4,0
8973,dean may also be a placename such as in australia,1,0
1984,each swam has seven feathers representing the seven villages in the municipality,1,0
2708,it is useful in electronics heat transfer mechanics and acoustics,1,0
7604,some of the most important han chinese poets in the pre modern era include li bai du fu and su shi,1,0
5606,yuvan num thala sema mass thaan,3,0
17602,number bhee molali ka h,2,0
15596, 20th exam  mudiyudhu jollya polam,3,0
5561,phir kaise baat kar paayega,2,0
21448, thalaivaaaa.......  sollarathu mattumdha...saiva..... ethrayum nall evidarunu....    chillarkku kuru potti thudagi ....,4,0
22449,adipwoli suraj chettan soubin ikka  veendum nammal malayalikalkku  variety cinemakal tharunnathinayivariety cinemagal ishdapedunnavar  adikada like🤗🤗🤗,4,0
17623,abhee kya kar rahee ho,2,0
12050,tamil movie polea undeallo.  over aano,4,0
12251,doodh kaun nikale ga aap,2,0
19160, first show ente koode arokke varum,4,0
21366, mammookka fans like adikk pattumenkil ente channel subscribe cheyyuka,4,0
535, malayala cinemayude range maatti rachikkuvaan pokunna mamanga maholsavathinu thiri koluthi waiting for nov 21 #mammookka #mamangam #fdfs,4,0
3226,hi your name,2,0
5255,so please show me your picture,2,0
16634, trailer vera level athana da....aamai kunjugala,3,0
15503,sunny chechide kolam nokkan trailer kandavarundo,4,0
2824,there are six primary schools in redcar,1,0
8721,the per capita income for the township was 15735 ,1,0
22202, sama thalaaaa..... i am waiting....,3,0
8851,thereafter the area became more conservative,1,0
3168,galatee se send ho gaya tha,2,0
10125,thala vere level love from ಕರ್ನಾಟಕ,3,0
18553,"like potutu dhan trailer start pannanum bro,idhu namma thala film",3,0
18536,bhaee you tube channel h tera,2,0
2517, 4 th day 1 trading,3,0
8000, thalaivar vera level. mass mass mass marana mass.,3,0
13348, krish #part 3 vanthudicha  iyooo ithukku dha ivlo naal wait pannittu irunthan    negalum ithukku dha wait panringana  sollunga,3,0
16978,hd rand was president and ja weathers was the cashier,1,0
3525,in 1894 irvines son james irvine landowner incorporated the land holdings as the irvine company,1,0
15751, ikka ethu lookil vannalum polichadukkum,4,0
20988, nalla story aanel vijayikkum trailer average,4,0
20431,phir kal mujhe aapako vaapas bhee karana padega na,2,0
14964,mukhamukham  collection of  interviews with satchidanandan,1,0
1052,mera naam shruti nahin hai,2,0
20370, super i love my super comic star rajini,3,0
8980, a10 nte mass kanan vannavar addik oru   like,4,0
21477, thala dye adikkam irukanaalathan naama nimathiya irukkamudiythu.thala takkarudoi.....,3,0
975, ravanan aya avane nerkuner illaathakkan oru maha avatharam thanne vendi varum....poli,4,0
13010, oru visvasthukage ennorthore yethukku asingge paduthuringg..semme,3,0
22431, ithinte munpil raja veezum. release date maattikko raja,4,0
18126,each of these preliminary concepts is a potential design choice,1,0
13559,tera baap bol raha hoon m,2,0
10537,treaties can be a violation of domestic law,1,0
13221, all men girl ajith sir fan like,3,0
15398,oru anya basha  tharathekoodi role kodukkamayirunnu,4,0
22351,kya sona jarooree hai,2,0
15730, super star na super star tha,3,0
20566,vaise mujhe paramaatma bhee kahate h,2,0
7871,so banaaya ku hai isako,2,0
739,6 hours 1 million viewrs 150k like,4,0
12029,sarojini naidu learnt to speak urdu telugu language english language persian language and bengali language,1,0
9103, ethra kandalum veendum kanan thonunna trailer.,4,0
21961,20 with its capital at arbil modern day arbil iraq,1,0
12047, mavamey kollama vidamate... ipo sweet sapaporom,3,0
2029, paaaaahhhhhh this isn't not a remake thala nail it,3,0
18614, plz make it 1 million like ! thala fans make it fast,3,0
19955, average padam....2nd half thalli neekkan petta paadu,4,0
16693,final touch super thala.athu pudichavang like pannunga.,3,0
7771,lalappan fansinte annakkil thooriya trailer 🤣🤣🤣🤣,4,0
14874, innale rathri 10manikk nokiyappol 200k views ippoyathaa 2m views... trailer pwolichu... lalettan-prithvi combo  padam 150+cr nedumennurappullavar like adiii,4,0
15587,these signs have been removed,1,0
2791, mmale naattil degradarsinu oru kaalathhum kammi undaakilla...athaan nammala naadinte main shaapam,4,0
7174,thilakan sir undayirunnengil innocentinu pakaram adehamayirunnene,4,0
8766, adipoli.... morning 180k likes ondarnath ipol 120k ollalo.... entha ikkafanse ithu???!!!,4,0
16528, laletta ie thanne njangake vendiyirunnathe nigale egane kannane njangake ishtam,4,0
15938,see above for further succession,1,0
5717,bhaee logon se hee time pass karana padata hai,2,0
7431,ye aap hai kya,2,0
5732,to scenes of system,1,0
4587,another is walsh  meaning welsh people,1,0
15552,the linglestown elementary school mascot is the lion,1,0
9572,several of these are listed below,1,0
16174,consequences all liz,1,0
15186,isai puyal fans hit like,3,0
6306,ettimani thakarkkum lalettan polichadukkum onathinu verarum aduthu polum ethilla urappu,4,0
555, janapriya nayakante pakka family entertainer superb trailer,4,0
1935, 1m likesoda indha trailer sarkara beat pannumnu sollravanga mattum....... just hit the like,3,0
22556, ajith fans kaithi padathai oda vaipanga,3,0
19677,all styles of music are studiedpiano,1,0
11203, indha padam odathuda.. .diwalikku enna family audience kku pudikramathri padam edungada....,3,0
16765, waste trailer,4,0
15217,nahin ab sudhar gaya,2,0
2577,they based this prediction substantially on exit polls,1,0
6488,1881 ottoman forces crush albanian resistance fighters at prizren,1,0
10690,aisa hee chalata raha bhaee to vo din door nahin jab har john abraham ko bas akshay kumar hee pasand aane lagega,2,0
15837, you tube ipolum hang anelo 🤔🤔🤔🤔🤔🤔 nale sheriakum,4,0
387,no first,1,0
5324, vishak sir 6.pm n trailer idu,4,0
2310,year missile once under,1,0
3376,returned to earth will also include two new songs,1,0
22353,the project is hosted by sourceforge,1,0
20258,physics samajh aatee hai,2,0
10867,you do not have friends there,2,0
18030,main bhee tumhaare lie bhee bol rai,2,0
11758,the station is not wheelchair accessible,1,0
19410,yah to hai par aap ye batao pahale you are a male or female,2,0
2281,vaise kya karate ho aap,2,0
16688,nahin aaya yaar mujhe bas kisee sujit kumar ka aaya hai,2,0
9210, marana mass..... thalaivar pakka mass.... i'm waiting...,3,0
14611,the following day the soviets launch the prague offensive,1,0
8665,he was convicted on terrorism charges,1,0
11857,it hasnt been invented yet,1,0
17377,5 day no 1 you tube thala i love you,3,0
14829,asansol junction 1050 par pahunchegee,2,0
226, etinum valiya surprise enni njngallu kittan ella,4,0
17804,mongolia the bhudda and the khan,1,0
18520, hello telugu fans yavaraina unte like veskondi boss,3,0
18757,where are you,2,0
6220,cornwall is enraged and the truce is broken,1,0
3783, eee traileril tovinoya  kondaapol ...rahul gandiya ormma vannavar evida like adi,4,0
1797,aur tum kaun se class mein ho,2,0
9778,brother what is your name,2,0
15255, padam kandu kazhinju evdae vannavar arrokkae und...,4,0
11082, 1st show  njaan ang edukkuvaaa,4,0
20092, ennada ethu trailer mugamudi mari eruku,3,0
14481, indian biggest budget film   keep support our super star rajini sir,3,0
10797,forrester called the refined version of the model world2 ,1,0
252,i do not dare to draw a line,1,0
4915,rajayod thalkalam varendenn paranjek...stephen kalippilanu.katta kalippil.oru rakshayumilla..polich ponnu,4,0
10530,ini bilal 2 varumbo enthayirikkum ho,4,0
2465,in 1885 thomas edison used a vibrator magnet for induction transmission,1,0
12052, 400 k likes 5m views masssss,3,0
86, diwali annante aniyan ullaltha  step back bigil,3,0
10111, thala  semaa  mass  gethu  india no.2 trending,3,0
15295,well known examples include the winchester model 1897 remington 870 and mossberg 500590,1,0
7838,in 1230 dominican friars arrived in ayr,1,0
390,milburns boogleing rb records rocked as hard as the later rock and roll,1,0
3434,tum kuchh kah hee nahin rahee,2,0
20330,super robot wars complete box,1,0
128, potta padam 2million views polum illatha ee oola padam potti paaleesavum.  antony perumbaavoor kuthuvaala edukentiverum. {not an ikka fan},4,0
5930,ma hee ho na,2,0
976,preminger was born in vyzhnytsia a town west of czernowitz northern bukovyna in todays ukraine then part of the austria hungary to markus and josefa preminger,1,0
2882,friends remake solli evlo pesuninga antha vali ippa varum da,3,0
18032,ab apane apane life m busy,2,0
10902,public ko knowledge nahin h forces ka,2,0
20629,bhaee ladakee ka number dede,2,0
14665, marana waiting for you thalaivaaa,3,0
21917,evidence of injury to any female sex organs is scant,1,0
6118,abhee to nit silchar me padh raha hu,2,0
19180,vere level ikka polikum. raja vere level aakum. ikkaaaa,4,0
1368, oh mass o mass laletta katta waiting....bgm,4,0
15783,busy jhoot to nahin bol raha na,2,0
5331, sawaaaaaari giri...giri... big fan of malaiayam cinema. from srilanka. chettan maar cinema eppothum adi pozi thannaiaya.,4,0
11737,i do not recognise them,1,0
12498,its membership mainly consisted of chartists see below,1,0
17809,murali gopi enna writerum...prithviraj enna director.... mohanlal poolathe actor vechu cheriya kalikkonnum nilkulaa.... echiri main item loading....,4,0
10232,county immediately,1,0
12721, one sun one super star rajinikanth,3,0
12558,tere to aulaad bhee nahin ho sakatee 6666,2,0
17495,from  sins of perl revisited by mark jason dominus,1,0
7485,the sidings opened in november 2008 ,1,0
5721, nice trailer.  orupadu new young stars mammookka movies vazhi prekshaka sradha aakarshikkappedum ennu thonnunnu.  all the best,4,0
9201,whts your name,2,0
14084,kuchh bhee nahin bhaee,2,0
3988,diwali ku weight ana sambavam irrukuu,3,0
121,my thala eppavume mass thaaa skkkk,3,0
13037,galat messsage chala gaya,2,0
15339,heinrich wilhelm von gerstenberg translated parts of peter whalleys edition into german in 1765 ,1,0
6524,i am going to find my dildo,2,0
891, thalaivar rajini ku shankar   thalapathy vijay ku atlee   namma dhanush ku vetrimaran tha,3,0
20589,mere saath bhee aisa hee kuchh hua,2,0
15891, 2:05 akshay kumar is a shape-shifter,3,0
20777, kaithi audience responce.   pls subscribe,3,0
20505,fort kochi in kochi was the first european colonial settlement in india,1,0
13615,roz tum thodee na milogee isamen,2,0
20555, o:57 secndil kaanikunath prithviye alle ?,4,0
15550, otha ...sama thala ....  3d   maradi v2nga,3,0
17470, thalaiva fan from singapore like here,3,0
4081,on cross examination things got worse,1,0
823, 28 lucifer release ente bday pwoli,4,0
4396,there the famous battle mala pelea occurred,1,0
21005, kolaverila irukken  mavane kollama udamatten mass katraaru pa...,3,0
17604,btr was deposed and denounced as a left adventurist,1,0
2696,px can be an  abbreviation for,1,0
6958,marana waiting for ner konda paarvai fdfs ku,3,0
11769, ithu trailer pole illa oru teaser.. enthayalum sambhavam kidukki... waiting...,4,0
18253,man kaise karega band karane ka,2,0
4276,water is often referenced in their songs eg,1,0
19153, guest appearenceil enkilm rajuettan ondaya matiyarnu,4,0
18550,wikipedia talkselected anniversariesapril 22   edit,1,0
8575,itta khaas toh nahin lagata ab ye,2,0
12900,dua o mein yaad rakhana,2,0
3958,an the,1,0
9276,to friend kaise huee phir,2,0
17450,mera v sab mast,2,0
1003, ella recordum theerkaan kazhiyatte ennaasamsikunnu...enkil maathre e record marakaar release aavumbo thiruthaan saadhikku,4,0
9177,morrisania has a population over 35000 ,1,0
21268, innum pink trailer pakkathave  ellam pathutu vanthu comment pannu.....,3,0
14029,suna bahee aman kya haal chaal hai tere,2,0
3948,kis kis ko vfx bekar lage like thoko,3,0
11062, viswasam trailer ippo dhaan paarthaen. siva underwearoada oada poaradhu urudhi...,3,0
19879, njan satyathil lalettan fana but e trailer oru rekshayilla vera level pwoli,4,0
4188, 1k dislikes ella dislike pannikalkum endhe naduviral namskaram,4,0
5790,vineeth sreenivasane enikke vishwasa.... ithu pwolikkum,4,0
1126, 1:07 iyalde kaalu vetiyathalle 1st partlu ....,4,0
4800, ivaru cinemala laam nalla tha prasuraaru...aana nijathula than olaridaraaru,3,0
6187,one million nu ini kurachoode...,4,0
1956, padam   pole anu muthe,4,0
6433, ipo thaan 5 lakhs views nu irunthu ...athukula va...super,3,0
19649,tumako yahee poochhane vaala tha,2,0
14996,saare london se baat ho rahee hai,2,0
9401, ikka  njanngalund kude ingalu pullikku muthee,4,0
19071, anirudh... pinraaru....   bgm alludhu....,3,0
4969,the outer part of the bark contains up to 20  betulin,1,0
13738,khatamis main research field is political philosophy,1,0
15356,historically the borders of slavonia fluctuated,1,0
5122, indha time miss aahudhu,3,0
6414,additionally the university has the portobello marine laboratory inside otago harbour,1,0
22433,view 44k  like   66k how is it....,3,0
3720,suriya na fans hit like here,3,0
4536,and this time also before ten till now,2,0
16332,ambushes are also common between the towns,1,0
13855,and yes that time you give,2,0
18260,first motion for an inquiry,1,0
2809,to kya hua phir,2,0
4175,meree real hee hai profile m check karalo same hee hai,2,0
3412,age to twentythree twentyfour hogee tumhaara,2,0
473,itanee padhaee hee hotee to engineer hee kar rahe hote,2,0
22107, innale 7 mani muthal kath kath ninnu trailer nu vendi.....thakarppan trailer .... love you mammukkaaaaaa,4,0
11356,shepherdstown west virginia j and f enterprises,1,0
7884,yaar ye teenchar emoji se to dar lag raha hai,2,0
2436,lepper is a farmer by trade,1,0
15745, mokka pandey in movie too.. velangidum,3,0
19149, 580k likes and 4.4 million views,3,0
16537,ekadam mast tum batao,2,0
1598,the paleontological society special publications,1,0
21055,amy jackson ah vachu epdi u certificate film eduthanga. chinna pasangala keduka trick ah,3,0
11209,batting average after the sixth inning,1,0
14634,families began arriving in the summer of 1848 ,1,0
11588, marana mass lalettan  from tamilnadu,4,0
457, classinu class maassinu mass ijjaathi item raaju ettan      & mammookka,4,0
20162,aisa kuchh nai tum bhee meree tarah lazy ho,2,0
306,padam heavy.padam kandathinu shesham trailer kanan vannavar,4,0
909,kal nahin fourth ko h,2,0
3637, thala back with a bang,3,0
6177,remain in light was universally acclaimed by critics,1,0
6844,the restoration finally decided to blockade algiers for three years,1,0
10630, love from ..... uttar pradesh,3,0
10891,iron ore is mined near caen,1,0
15690, natmmooo. oru raksemm teaser ulla problems oke ozhivaki,4,0
13670,the prognosis is generally favorable,1,0
10984,the principal of sherman school is mary boylan,1,0
10223,jab jaane ke mein ladaka hun saalo ne disconnect kar die,2,0
9063,during the same decade other factors helped to establish her success,1,0
16447,ek ganta ke lie bol rahee hoon bol rahee hoon,2,0
10372,okay you are great man no words for you,2,0
8110,alcohol consumption is associated with decreased risk of rheumatoid arthritis,1,0
18777,1975 such norways eyes,1,0
4158,houston was born the daughter of a cotton picking mother,1,0
