,text,lang
3899, lalettan kalakki.....polich...... ithine vellan oru madhurarjayude treaserinum pattilla,4
14560,he is a colorful to say the least orator,1
14430, ikka polichu athum e prayathil love u ikka,4
21521,shaam bahut ho gaee,2
12094,baby vo kal poochh rahi thi,2
6856, entammo ikka powli powli ...heavy item,4
14312, best actor film ഒരു കഥ പോലെ,4
11197,kathi bgm ah slow va pota maadri feel aagudhu,3
1478,his father worked mainly as a woodcarver,1
20718, adaadadadaaa ennaamaaa iruku daa trailer ayyo thalaivaaa thalaivaaa..... mudiyala pongadaa dai pongadaa..... i love you thalaivaaa ummaaaa,3
19678,ho sakata hai god knows,2
38,this confusion has been recently alleviated by putting the two names on the street signs,1
7869,dekh aavaaj aarahee hogee,2
3250, aadhyamayittanu oru nmalayala sinimayude trailer ithrayum dhivasam trendingil nilkkunnath !,4
21399, enik pulimurgante scnd part ayita thoniye,4
12107,m delhi kee hu,2
21772,11a52 was an alphanumeric designation for the n1 on its design and production documents,1
6809,it is uncertain when he arrived in the kingdom of jerusalem,1
22586,from where you are,2
11943, lallettaaaa pwlichu maranna massss triller .you are the only king in mollywood  triller ishttapettavar like aaddikkaddaaa,4
14687, 450 kodi kuduthu cartoon panrathuku pathila 1 lakhs la tom and jerry edukalame,3
4025,he succeeded his father as king of sicily in 1285 ,1
9193, 10 million ayo ennu nokkan varunnavar like adi,4
11141,boy hee aa baee,2
16678, ethu rajini padam illa karthik padam,3
19257,the non profit organization upper chattahoochee riverkeeper is a watchdog group for the northern half of the river,1
13794, dislike adicha pullanmarude mugathulla adiyavatte oro likum,4
15397, evideyokkeyo oru kasaba and idi feel,4
18146,the community is supported by its users and is not affiliated with grinnell collegebackes,1
17255, surya annan uyirr & karthi annan chank,3
12744,the norwegian swedish war of 1814 was fought in the summer of 1814 ,1
4022,he returned to albion in the spring of 1861 ,1
4418,list of bcv official exchange rates 2000   present,1
2392,where are you from,2
12181,to baam laga lo,2
2265, indettante a dialogue kiduvanalle.. (mahiravanan,4
3964,he joined nasa in 1989 in the mission operations directorate,1
19015,kya kar raha hai bhaee,2
12599,haan 2017 mein bhara tha,2
14114, va nadippin naygan chiyaan vikram mass🤗,3
8017, nanu thalapathi fan than..... but enakkum thala yea pudikkum nalla irukku ...... i'm waiting... this movie kku,3
3750, eanth oola trailer korch kanji eadukkattee🤣🤣,4
12438,the parish seat is cameron louisiana and as of 2000 the population was 9991 ,1
10149, ikka ella malayalikaludeyum ahangaramaya vigaramanu . love uuuuuuuuuuuuuuuuuuuuuuuu ikkakkaa,4
16684, dislike adichavanmare aarada....filmine kurichu valla bodham undo ninakokke....aadhyam poye pashunte chanakam kazhikki oru bodham varum,4
6199, semaya iruku kabaliku iruntha mass iruntha vera level ah irukum views and likes eppo arasiyal varenu sonnaro mass kammiaiduchi,3
20863, vakil venki court leh elam ipdi katha kodathu .. (*nan vijay fan ilah daw koovikitu varadenga),3
17103,sumerian utu corresponds to akkadian shamash,1
15731,aur tumhara break up hua hai toh bura laga bhot isalie baat karane laga,2
15641, ranjith sunnia vetti ooda vittuvom .. aprom ooka poolu ilama poidum,3
16633,veri thanam marana mass intha vaarthaikelam artham inga iruku thalaivar,3
19394," kola gaandula iruken, mavane kollama vidamaten antha 39k dislike panninavangala.",3
4055, kandappol aaa kalagattathil ethiya pole oru feel,4
14343, sirapaana tharamana sambavam inime thaan irukku,3
8339, maranamass  lalettan kasari ini march 28 vare waitchayyanamallo,4
965,most of his films are generally optimistic in nature,1
19896,kisane kaha kee rude ho tum,2
9425,what you saying i am not getting,2
20349,ee vesham cheyan pattiya 2 malayalam actor mare ollu . athu ...ikka .prithviraj.  sheriyannengil adi like,4
10717,abhee to exam over hue hai 28 ko,2
18245,halliwells early years were psychological trauma,1
1946,rossy and his sponsors spent over 190000 to build the device,1
1916,yahaan kutton jaise kaam karavaate hai,2
13683, vivek obroi kku sound koduthathu vineeth aano ??,4
2212, ith hang ano.. kure neram aayit views il change ilallo,4
1446,pearson and darling and had an interior volume of ,1
2163,ikka polechuu vendum .....marna mass anuu,4
17345,aha i am always good,2
13626,mujhe nahin aaya message,2
6282,many bird species are also under constant threat in the island as a result of rats,1
17477,or have gone for sleep,2
22550,as of december 2007 the legislature had the following composition,1
6521, pottum  bengaali look  idgaf mon,4
21557,it is instead a powerful hallucinogen,1
2688, kola gaandula irukken mavane odiru.. phaah dialogue delivery chancey illa..,3
4706, ente mamookkaa.... ijjathi....  romaja.kanjukam..  mammootti istham....  ithu kalakkum.. polikkum... thimirkkum,4
20811,vaise kya kya karana pasand hai aapako,2
19651, madhura raja kku wait cheytha lucifer fans like adi...,4
16957,so where are you from,2
11421,bayangarama irruku  i will set your screens on fire,3
15438,usee mein to main hua,2
15562, 3 minute trailor vida thil irukkaa....bollywood la panranga....tamila mudiyuma???????,3
20007,possible benefits and efficacy of vaccinating men are being studied,1
5612,was formerly a student at franciss school,1
7227,so hwz you feeling,2
12102,bhaee tunde ka kya haal hai,2
14994,idu ettu nilayil pottum....mommoty vannu thalli marikkum endammo chali,4
8983,like you are addicted to weed i am almost addicted to porn,2
1659,"ji , aegan , asal , paramasivan , veeram , vedhalam , vivegam , indha varisaiyil nkp",3
1427,okay chalo ab so jao,2
15999,accept kar lie dekho,2
17240,please ab mat karana,2
2135,in fact amma is a term meaning mother,1
17245,kola gaandu la iruka movane kollama vida matan january 10 pakka thana pora intha kaali oda aatatha🤘,3
3,kattaa waiting by a lalettan fan#ikkaa vere level,4
12294,main job karata hoon,2
2820, super super super super star rajini sri good.....,3
14365, mokka pundaiyaatum irukku teaser...floppu daa umbigala.,3
19093,padam engane ennariyilla..pakshe mammookakk guest role anenn sure aaayi,4
4514,japanese kitchen knives these knives are also much thinner,1
9917,not so good/mesmerizing like visaranai and vadachennai trailer,3
15646,aur koee contact number tha na so send bhee kaise karata,2
6252,sheriyaa.. siddique lalettante othiri kali neritt kandittullathalle.. 🤭🤭🤭,4
18346, pls guys make it 1m likes....,3
15659, waiting for darbar trailer  from kerala,3
1768, kalam ethra poyallum charithra purushanmare prathinithikarikkan angh kazhiyunnundallo mammooka,4
897,tum kya karatee ho,2
4878, super trailer.it also looks like power rangers,3
17561,aww love you too,2
10816, oruthar mela visvasam katrathanala innorthar yen verukirigga.    thala rocks,3
9614,aur batao life kaisee chal rahee,2
1531,the usda places arlington in usda plant hardiness zone,1
22421,kitanee der se poochh rahee hoon bata nahin rahe,2
6336,we are friends naa so koee diqqar,2
19006,sach mein mein shock ho gaya kee first time message kar raha or ese kaise koi prem prem karane laga,2
22091,after the recent retirement of coach creel the boys varsity team is now led by coach scott gamber,1
1657,rates this as a 2696 performance,1
8231,bhaee yahaan khud ko nahin mil rahee h aur tujhe dilau,2
1799,ikkayude veedinte gate enkilum kurach gap ittu paniyamo,4
960, outright disaster much like sketch and vaalu,3
18595,all three books have been highly praised,1
18886,and is only stripped with same sex marriage and not domestic partnership,1
13811,there are also many lyrical moments,1
5496,afrotheria has been proposed based solely on molecule  dna analyses,1
4502, ithre ullo mattavanmarude power 🤣🤣🤣 dislike dislike,4
16810,deer are also excellent jumpers and swimmers,1
9604,mujhe koee zarurat nahin hai jhoot bolane kee,2
21786,see  here for original page,1
3222,dop and t matalab,2
554,in between my texts must have reached you na,2
14497, ee nadante aaradhagan aan enn thala uyrthi thnne prym ella kalathum........... proud to be a mammukaa fan,4
11677, thalaivaaaaaa nenga nadichute irukanum ipdi mass ah....  atha nanga paathu rasichute irukanum thalasivaaaa....  love you thalaivaaaa,3
3345, evdeyokkeyooo oru pulimurugan...dadi girija.. fight.. music...... evdeyokkeyooo 🤔🤔🤔,4
21965,baad maee baat karata,2
17481, akshay kumar ku bathila siva kumar ah potrukanum thappu pannitanga,3
14353, polikum avasanathe aa varavu ho  romancham ikka,4
14284, thalapathy kku evlo massss irukka pootho #thalapathy64  #lokeshkanagaraj,3
17226,nammal  triple strong alla    athukkum mele  lalettan da  ......................... <3<3<3<3,4
22002,he corresponded with charles darwin,1
16093, 2.08   semma   palaya  rajini   okka makka  semmaya  iruku,3
6634, neraiya neraiya neraiya masssss ah irukku,3
2894, enakke trailer ishtappettilla   enikke toonnunnath ee padam pottum ennaan           only personal opinion,4
2761,if anything huttons ideas were eventually accepted too well,1
7706,style na it's super star no one else,3
18971, sema sema sema sema sema sema sema,3
21526,amio tomake miss korchi,2
22538, ayyo pavam 1million like kuda varala aamayans etha vetchu muttu kodupan,3
2643,haan but jo raat ko twelve tak mujhase baat kare use to nahi bhool sakate,2
20108, madhuraraja teasor kandu nalla katta bore ayittu undu. mammukka ethavana yum vishnu unnikrishnan tae boxoffice records vettikkum ennu thonunilla.,4
19556,at what time you can talk freely,2
677,ladako ne paagal kar rakha hai,2
4656, enallum pandu nasirum jayanum filmsintoru feel kittunilla new charithra cinemagalku sheriyalle,4
10881, vera level trailer marana waiting movie ku,3
11387,in what your interested,2
9610,first coffee berries are picked generally by hand,1
20751,raat ko so gae to phir class m kaun soega,2
2335,shankar innu pannirukalam nu sonnavanlam  go bark where cgi sucks‍‍.. idhu namma sarkar(shankar),3
19078,tumhaare h punjabi udhar,2
18851,lake view high school has several state championship titles in various sports predominately football and baseball,1
22036,amazing flying machines allow time travel,1
7849,batman 🦇 fans hit like here,3
12253,they renamed the settlement cuenca,1
21750,encores presented a semi staged revival at new york city center in march 2003 ,1
8853, ee haters vann dislike adichalum 240k like und makkale..,4
18699,competition to hai hee,2
16561,main isee time pe return hotee,2
13547,he has also written screenplays memoirs and non fiction books,1
16848,people   life  style home   smhcomau,1
12222, poli moneeee ikka thakarthu,4
1841,had which and,1
8623,abhee kahaan pahunch gae,2
13241,are to block kar dena mujhase dikkat lage to,2
8066,"trailer ivlo nalla irukunna , கண்டிப்பா u1 music ah kanna muditu kelunga vera level",3
12202,time kharaab mat kar mera,2
3762,so ja hun hilaaa k,2
1079, trailer pollichu last seen repeat adichukandavar like adikk,4
8850,so what is your name,2
20956,kidilan trailer... all da best lalettan.  by a mammukka fan...,4
21862, likes nd konda korayne??180k indairunu ipo 131k???,4
4992, petta pongal da thalli nilunga kosuvasam boys,3
16197, die heart fan of dhanush. love u thalaivaa.... ummmaaaaa... padam vera levela eruka pothu...... tq thalaivaaaa..........,3
936, nkp trailer  ellam aven seyal movie matiri  eriku,3
18665,electrical apollo the,1
802,it also incorporates the nco school which trains the ncos for most duties in the brigade,1
6608,m united states ship hisaab s aa jaoonga,2
16193,your name please,2
13011,there are a number of cultural offerings on the und campus,1
20796,galatee ho gaee superwoman,2
29, innum 1 m likes varala.... whyyyy,3
5969, jelli kettinte trailer bgm pole ind,4
8981,see also serbia and montenegro,1
13943, vera vera vera vera vera vera level.....,3
12937,bhaee confirm hai k yahaan girl aatee hai,2
852,kidukki kalakki superettante ikkaikall the best,4
14371,agar accept karana chaaho toh okay,2
4790,its main base is aeroparque jorge newbery buenos aires,1
10046, 400k++ likes in 5 million views...,3
10734,jab naee bhejana to kyon bataoo,2
20564,are baaten 6odo mujhe ek baat batao,2
12888, nalla movie aanennu thonunu.....vineeth sreenivasan undallo....,4
21708,the spaceship company will build its successor spaceshiptwo,1
8142,oru pulimurugan feel enku mathramano thonniyathu?,4
13625,however most hollywood insiders considered her socially undesirable,1
13141, pullu,4
1625,trailer kanda thanne aliyan ettunilayil pottumennu,4
16083, ennalum ittimanide chinese link endonnavum 🤔🤔🤔 arkkengilum ariyamo ??,4
7526," enna da innum, 1million like kuda varala",3
19916,adair county is a county located in the us state of iowa,1
11721,gatso cameras face the rear of vehicles meaning that no photo of the driver is captured,1
22271, good luck ikka from lalattan fan,4
12408,has rendered covalent radii obsolete in many situations,1
12100,show summary and bells,1
21017, idvere vere chilar parannadaaannn muruga nee theernnada ennn ..ini nangal mammookka fans sherikkum parayunnnu .....murugaaa ....nee theernnada .ikka love,4
19025,ye naam bahut achchha hai,2
22565,hey your name please,2
7845, kattakk wait cheyyunnavarkk like adikkan ulla stalam.. 🤩,4
10209,by the way where are you from,2
18309, i cant believe he is 69.,3
8148, thalaya kila amuka neraiyo per vela pakuraganu therithu da ana ....avaru fans erukura varaikum onnumey panna mudiyathu,3
7817,kal exam hai kar lo padhaee,2
10954,around this time he became interested in comic haiku,1
670,it bears small greenish or brownish 4 merous flowers in dense axillary inflorescences,1
13666,and years of slavery ensued,1
17137,agar sachchee mein friendship karanee hai toh,2
4255,vo to sabakee bolatee hai,2
4720, seems like it’s gonna cross pink.,3
12088, de pinneyum youtubil trending no 1,4
4822, sprr boss from yash fans karnataka,3
13407,th@liv@r and $ethup@thi ver@@... level p@.....,3
2929,after the civil war the towns name was officially contracted to shepherdstown,1
1053,"all the best south superstar karnataka stylish superstar, badhshaa kichcha sudeep anna biggest fans 🥰🥰🥰🥰",3
